"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",25.9,19.1,"","","JK","Kathua"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",18.6,6.3,"","","JK","Kathua"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",5.3,15.9,"","","JK","Kathua"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",38.2,24.6,"","","JK","Kathua"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",96.6,NA,"","","JK","Kathua"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",67,41.6,"","","JK","Kathua"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",55.2,40,"","","JK","Kathua"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",28.4,38.1,"","Based on 25-49 unweighted cases","JK","Kathua"
"84. All women age 15-49 years who are anaemic22 (%)",53.6,39.9,"","","JK","Kathua"
"85. All women age 15-19 years who are anaemic22 (%)",71.8,39.8,"","","JK","Kathua"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.8,NA,"","","JK","Kathua"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.3,NA,"","","JK","Kathua"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.4,NA,"","","JK","Kathua"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.1,NA,"","","JK","Kathua"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.3,NA,"","","JK","Kathua"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.8,NA,"","","JK","Kathua"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.3,NA,"","","JK","Kathua"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.9,NA,"","","JK","Kathua"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.9,NA,"","","JK","Kathua"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",19.4,NA,"","","JK","Kathua"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.2,NA,"","","JK","Kathua"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.6,NA,"","","JK","Kathua"
"98.Ever undergone a screening test for cervical cancer (%)",0.8,NA,"","","JK","Kathua"
"99.Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","JK","Kathua"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.8,NA,"","","JK","Kathua"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.1,NA,"","","JK","Kathua"
"102. Men age 15 years and above who use any kind of tobacco (%)",33.3,NA,"","","JK","Kathua"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","JK","Kathua"
"104. Men age 15 years and above who consume alcohol (%)",21.1,NA,"","","JK","Kathua"
"1. Female population age 6 years and above who ever attended school (%)",68.9,52.6,"","","JK","Kishtwar"
"2. Population below age 15 years (%)",24.8,30.8,"","","JK","Kishtwar"
"3. Sex ratio of the total population (females per 1,000 males)",978,956,"","","JK","Kishtwar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1024,889,"","","JK","Kishtwar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",91.9,93,"","","JK","Kishtwar"
"6. Deaths in the last 3 years registered with the civil authority (%)",62.4,NA,"","","JK","Kishtwar"
"7. Population living in households with electricity (%)",88.8,87.2,"","","JK","Kishtwar"
"8. Population living in households with an improved drinking-water source1 (%)",86.8,87.3,"","","JK","Kishtwar"
"9. Population living in households that use an improved sanitation facility2 (%)",59.6,41.4,"","","JK","Kishtwar"
"10. Households using clean fuel for cooking3 (%)",50.6,23.9,"","","JK","Kishtwar"
"11. Households using iodized salt (%)",94.7,89.4,"","","JK","Kishtwar"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",16.4,1.6,"","","JK","Kishtwar"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",1.4,NA,"","","JK","Kishtwar"
"14. Women who are literate4 (%)",71.3,NA,"","","JK","Kishtwar"
"15. Women with 10 or more years of schooling (%)",48,33.9,"","","JK","Kishtwar"
"16. Women age 20-24 years married before age 18 years (%)",7.2,18.1,"","","JK","Kishtwar"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.8,2.9,"","","JK","Kishtwar"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1.8,7.6,"","","JK","Kishtwar"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",70.8,48.2,"","","JK","Kishtwar"
"20. Any method6 (%)",52.5,55.4,"","","JK","Kishtwar"
"21. Any modern method6 (%)",47.8,38.3,"","","JK","Kishtwar"
"22. Female sterilization (%)",25.9,21.7,"","","JK","Kishtwar"
"23. Male sterilization (%)",0.4,0.1,"","","JK","Kishtwar"
"24. IUD/PPIUD (%)",5.1,1.1,"","","JK","Kishtwar"
"25. Pill (%)",7.4,9.3,"","","JK","Kishtwar"
"26. Condom (%)",6.7,4.5,"","","JK","Kishtwar"
"27. Injectables (%)",1.9,1.2,"","","JK","Kishtwar"
"28. Total unmet need7 (%)",9.6,15.2,"","","JK","Kishtwar"
"29. Unmet need for spacing7 (%)",4.6,10.6,"","","JK","Kishtwar"
"30. Health worker ever talked to female non-users about family planning (%)",3.1,7,"","","JK","Kishtwar"
"31. Current users ever told about side effects of current method8 (%)",45.6,39.3,"","","JK","Kishtwar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",80.3,64.1,"","","JK","Kishtwar"
"33. Mothers who had at least 4 antenatal care visits (%)",76.4,54.4,"","","JK","Kishtwar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",89.3,82,"","","JK","Kishtwar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",34.8,17.2,"","","JK","Kishtwar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",15.8,6.7,"","","JK","Kishtwar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",95.8,91.8,"","","JK","Kishtwar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",75.7,56.3,"","","JK","Kishtwar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4410,5042,"","","JK","Kishtwar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,0,"Percentage not shown; based on fewer than 25 unweighted cases","","JK","Kishtwar"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",75.4,NA,"","","JK","Kishtwar"
"42. Institutional births (%)",91.6,64.7,"","","JK","Kishtwar"
"43. Institutional births in public facility (%)",90.8,64.5,"","","JK","Kishtwar"
"44. Home births that were conducted by skilled health personnel10 (%)",3.7,3.2,"","","JK","Kishtwar"
"45. Births attended by skilled health personnel10 (%)",94.1,67.6,"","","JK","Kishtwar"
"46. Births delivered by caesarean section (%)",34.3,15.3,"","","JK","Kishtwar"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Kishtwar"
"48. Births in a public health facility that were delivered by caesarean section (%)",36.9,23.2,"","","JK","Kishtwar"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",91.6,74.4,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",100,80,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"51. Children age 12-23 months who have received BCG (%)",97.3,93.2,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",91.6,81.6,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94.6,88.5,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",94.6,84.7,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",43.7,NA,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",8.2,NA,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",94.6,54.2,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",67,76.7,"","","JK","Kishtwar"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",94.3,100,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3,0,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6,43.7,"","","JK","Kishtwar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,81,"Percentage not shown; based on fewer than 25 unweighted cases","","JK","Kishtwar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,66.1,"Percentage not shown; based on fewer than 25 unweighted cases","","JK","Kishtwar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,79.2,"Percentage not shown; based on fewer than 25 unweighted cases","","JK","Kishtwar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.2,16.6,"","","JK","Kishtwar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",77,74.1,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",36,40.8,"","","JK","Kishtwar"
"68. Children under age 6 months exclusively breastfed16 (%)",77.8,70.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Kishtwar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Kishtwar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",2.9,24.3,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Kishtwar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.6,22.9,"Based on 25-49 unweighted cases","","JK","Kishtwar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",27.5,29.3,"","","JK","Kishtwar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",22.8,16.3,"","","JK","Kishtwar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",15.3,8.4,"","","JK","Kishtwar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",17.7,18.9,"","","JK","Kishtwar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",21.1,4.3,"","","JK","Kishtwar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",5.1,12.9,"","","JK","Kishtwar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",24.9,14.5,"","","JK","Kishtwar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",81.7,NA,"","","JK","Kishtwar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",88.5,65.3,"","","JK","Kishtwar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",86.2,58.2,"","","JK","Kishtwar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",65.3,48.6,"","Based on 25-49 unweighted cases","JK","Kishtwar"
"84. All women age 15-49 years who are anaemic22 (%)",84.8,57.7,"","","JK","Kishtwar"
"85. All women age 15-19 years who are anaemic22 (%)",92.2,55.3,"","","JK","Kishtwar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",2.9,NA,"","","JK","Kishtwar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",0.8,NA,"","","JK","Kishtwar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",5.3,NA,"","","JK","Kishtwar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",3.5,NA,"","","JK","Kishtwar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",1.3,NA,"","","JK","Kishtwar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",6.8,NA,"","","JK","Kishtwar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",4.3,NA,"","","JK","Kishtwar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.2,NA,"","","JK","Kishtwar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",13.2,NA,"","","JK","Kishtwar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",5.3,NA,"","","JK","Kishtwar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.7,NA,"","","JK","Kishtwar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",13.3,NA,"","","JK","Kishtwar"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","JK","Kishtwar"
"99.Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","JK","Kishtwar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","JK","Kishtwar"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.5,NA,"","","JK","Kishtwar"
"102. Men age 15 years and above who use any kind of tobacco (%)",41.3,NA,"","","JK","Kishtwar"
