"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.6,NA,"","","KL","Kollam"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",32.4,NA,"","","KL","Kollam"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.6,NA,"","","KL","Kollam"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.2,NA,"","","KL","Kollam"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",35.3,NA,"","","KL","Kollam"
"98. Ever undergone a screening test for cervical cancer (%)",4.5,NA,"","","KL","Kollam"
"99. Ever undergone a breast examination for breast cancer (%)",2.2,NA,"","","KL","Kollam"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.5,NA,"","","KL","Kollam"
"101. Women age 15 years and above who use any kind of tobacco (%)",1.6,NA,"","","KL","Kollam"
"102. Men age 15 years and above who use any kind of tobacco (%)",21.5,NA,"","","KL","Kollam"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","KL","Kollam"
"104. Men age 15 years and above who consume alcohol (%)",22.3,NA,"","","KL","Kollam"
"1. Female population age 6 years and above who ever attended school (%)",97.9,98.7,"","","KL","Kottayam"
"2. Population below age 15 years (%)",18.8,16.7,"","","KL","Kottayam"
"3. Sex ratio of the total population (females per 1,000 males)",1071,1029,"","","KL","Kottayam"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",865,1077,"","","KL","Kottayam"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.2,96.8,"","","KL","Kottayam"
"6. Deaths in the last 3 years registered with the civil authority (%)",97.6,NA,"","","KL","Kottayam"
"7. Population living in households with electricity (%)",99.6,99.7,"","","KL","Kottayam"
"8. Population living in households with an improved drinking-water source1 (%)",97.1,97.1,"","","KL","Kottayam"
"9. Population living in households that use an improved sanitation facility2 (%)",98.6,99.1,"","","KL","Kottayam"
"10. Households using clean fuel for cooking3 (%)",72.5,62.6,"","","KL","Kottayam"
"11. Households using iodized salt (%)",97.4,99.1,"","","KL","Kottayam"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",53.2,50.8,"","","KL","Kottayam"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",33.7,NA,"Based on 25-49 unweighted cases","","KL","Kottayam"
"14. Women who are literate4 (%)",99.7,NA,"","","KL","Kottayam"
"15. Women with 10 or more years of schooling (%)",85.8,81.4,"","","KL","Kottayam"
"16. Women age 20-24 years married before age 18 years (%)",1.6,1.3,"","","KL","Kottayam"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,1.6,"","","KL","Kottayam"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.8,0,"","","KL","Kottayam"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",94.1,88.6,"","","KL","Kottayam"
"20. Any method6 (%)",44.7,52.9,"","","KL","Kottayam"
"21. Any modern method6 (%)",40.3,50,"","","KL","Kottayam"
"22. Female sterilization (%)",33,42.2,"","","KL","Kottayam"
"23. Male sterilization (%)",0,0,"","","KL","Kottayam"
"24. IUD/PPIUD (%)",1.9,2,"","","KL","Kottayam"
"25. Pill (%)",0.7,0.2,"","","KL","Kottayam"
"26. Condom (%)",3.6,5.7,"","","KL","Kottayam"
"27. Injectables (%)",0,0,"","","KL","Kottayam"
"28. Total unmet need7 (%)",16.1,11.2,"","","KL","Kottayam"
"29. Unmet need for spacing7 (%)",5.6,7.2,"","","KL","Kottayam"
"30. Health worker ever talked to female non-users about family planning (%)",17.5,15,"","","KL","Kottayam"
"31. Current users ever told about side effects of current method8 (%)",40.8,66.2,"Based on 25-49 unweighted cases","","KL","Kottayam"
"32. Mothers who had an antenatal check-up in the first trimester (%)",81.6,98,"","","KL","Kottayam"
"33. Mothers who had at least 4 antenatal care visits (%)",55.1,85.4,"","","KL","Kottayam"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",83.6,98.3,"","","KL","Kottayam"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",51.1,59.4,"","","KL","Kottayam"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",44,37.9,"","","KL","Kottayam"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",90.4,95.5,"","","KL","Kottayam"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85,88.9,"","","KL","Kottayam"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,6260,"Based on 25-49 unweighted cases","","KL","Kottayam"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.5,NA,"","","KL","Kottayam"
"42. Institutional births (%)",98.7,100,"","","KL","Kottayam"
"43. Institutional births in public facility (%)",44.3,49.4,"","","KL","Kottayam"
"44. Home births that were conducted by skilled health personnel10 (%)",0.7,0,"","","KL","Kottayam"
"45. Births attended by skilled health personnel10 (%)",99.3,100,"","","KL","Kottayam"
"46. Births delivered by caesarean section (%)",48,28.3,"","","KL","Kottayam"
"47. Births in a private health facility that were delivered by caesarean section (%)",49.4,43.2,"","","KL","Kottayam"
"48. Births in a public health facility that were delivered by caesarean section (%)",47.7,13,"","","KL","Kottayam"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",NA,95.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,95.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"51. Children age 12-23 months who have received BCG (%)",NA,100,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",NA,100,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",NA,100,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",NA,95.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Kottayam"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Kottayam"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",NA,100,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",91.2,78.4,"","","KL","Kottayam"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",NA,68.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",NA,31.8,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",10.2,0.6,"","","KL","Kottayam"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.2,0.6,"","","KL","Kottayam"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",86.6,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",51.1,79,"","","KL","Kottayam"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",16.9,23.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kottayam"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",19,23.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",23.4,22,"","","KL","Kottayam"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",8.4,16.2,"","","KL","Kottayam"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",2.3,6.2,"","","KL","Kottayam"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",17.3,11.3,"","","KL","Kottayam"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.2,3.7,"","","KL","Kottayam"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.3,5.3,"","","KL","Kottayam"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",39.8,31.5,"","","KL","Kottayam"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",63.1,NA,"","","KL","Kottayam"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",36.8,33.8,"","","KL","Kottayam"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",38.6,29.8,"","","KL","Kottayam"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,6.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Kottayam"
"84. All women age 15-49 years who are anaemic22 (%)",38.7,28.8,"","","KL","Kottayam"
"85. All women age 15-19 years who are anaemic22 (%)",38.1,29.9,"","","KL","Kottayam"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.6,NA,"","","KL","Kottayam"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",16.9,NA,"","","KL","Kottayam"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",28.7,NA,"","","KL","Kottayam"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.9,NA,"","","KL","Kottayam"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",15.5,NA,"","","KL","Kottayam"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",29.4,NA,"","","KL","Kottayam"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.4,NA,"","","KL","Kottayam"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.6,NA,"","","KL","Kottayam"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",34.2,NA,"","","KL","Kottayam"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",21,NA,"","","KL","Kottayam"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",9.2,NA,"","","KL","Kottayam"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",38.8,NA,"","","KL","Kottayam"
"98. Ever undergone a screening test for cervical cancer (%)",2.6,NA,"","","KL","Kottayam"
"99. Ever undergone a breast examination for breast cancer (%)",3,NA,"","","KL","Kottayam"
"100. Ever undergone an oral cavity examination for oral cancer (%)",1.5,NA,"","","KL","Kottayam"
"101. Women age 15 years and above who use any kind of tobacco (%)",1.7,NA,"","","KL","Kottayam"
"102. Men age 15 years and above who use any kind of tobacco (%)",18.3,NA,"","","KL","Kottayam"
"103. Women age 15 years and above who consume alcohol (%)",0.6,NA,"","","KL","Kottayam"
"104. Men age 15 years and above who consume alcohol (%)",27.4,NA,"","","KL","Kottayam"
"1. Female population age 6 years and above who ever attended school (%)",97.7,96.2,"","","KL","Kozhikode"
"2. Population below age 15 years (%)",19.9,20.2,"","","KL","Kozhikode"
"3. Sex ratio of the total population (females per 1,000 males)",1112,1033,"","","KL","Kozhikode"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1000,954,"","","KL","Kozhikode"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.9,97.2,"","","KL","Kozhikode"
"6. Deaths in the last 3 years registered with the civil authority (%)",98.6,NA,"","","KL","Kozhikode"
"7. Population living in households with electricity (%)",99.6,99.2,"","","KL","Kozhikode"
"8. Population living in households with an improved drinking-water source1 (%)",93.3,96.8,"","","KL","Kozhikode"
"9. Population living in households that use an improved sanitation facility2 (%)",99.6,99.5,"","","KL","Kozhikode"
