"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"104. Men age 15 years and above who consume alcohol (%)",23.8,NA,"","","KA","Chikmagalur"
"1. Female population age 6 years and above who ever attended school (%)",73,69.3,"","","KA","Chitradurga"
"2. Population below age 15 years (%)",22.5,20.5,"","","KA","Chitradurga"
"3. Sex ratio of the total population (females per 1,000 males)",1023,946,"","","KA","Chitradurga"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1050,932,"","","KA","Chitradurga"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.5,93.4,"","","KA","Chitradurga"
"6. Deaths in the last 3 years registered with the civil authority (%)",89.2,NA,"","","KA","Chitradurga"
"7. Population living in households with electricity (%)",99.8,96.9,"","","KA","Chitradurga"
"8. Population living in households with an improved drinking-water source1 (%)",97.8,99.1,"","","KA","Chitradurga"
"9. Population living in households that use an improved sanitation facility2 (%)",63.1,43.4,"","","KA","Chitradurga"
"10. Households using clean fuel for cooking3 (%)",80.6,40.2,"","","KA","Chitradurga"
"11. Households using iodized salt (%)",96.4,74.6,"","","KA","Chitradurga"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",35.3,46.2,"","","KA","Chitradurga"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",27.2,NA,"","","KA","Chitradurga"
"14. Women who are literate4 (%)",75.6,NA,"","","KA","Chitradurga"
"15. Women with 10 or more years of schooling (%)",48.3,46.9,"","","KA","Chitradurga"
"16. Women age 20-24 years married before age 18 years (%)",20.7,20.2,"","","KA","Chitradurga"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.4,2.1,"","","KA","Chitradurga"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",7.8,8.3,"","","KA","Chitradurga"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",85.5,58.1,"","","KA","Chitradurga"
"20. Any method6 (%)",72.8,64.1,"","","KA","Chitradurga"
"21. Any modern method6 (%)",72.5,63.9,"","","KA","Chitradurga"
"22. Female sterilization (%)",62,61.1,"","","KA","Chitradurga"
"23. Male sterilization (%)",0,0,"","","KA","Chitradurga"
"24. IUD/PPIUD (%)",3.7,0.4,"","","KA","Chitradurga"
"25. Pill (%)",1.3,1.2,"","","KA","Chitradurga"
"26. Condom (%)",4.3,1.3,"","","KA","Chitradurga"
"27. Injectables (%)",0.2,0,"","","KA","Chitradurga"
"28. Total unmet need7 (%)",5,6.4,"","","KA","Chitradurga"
"29. Unmet need for spacing7 (%)",3.5,3.9,"","","KA","Chitradurga"
"30. Health worker ever talked to female non-users about family planning (%)",63.4,30.5,"","","KA","Chitradurga"
"31. Current users ever told about side effects of current method8 (%)",87,51.3,"","","KA","Chitradurga"
"32. Mothers who had an antenatal check-up in the first trimester (%)",66.3,70,"","","KA","Chitradurga"
"33. Mothers who had at least 4 antenatal care visits (%)",79.3,67.2,"","","KA","Chitradurga"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",93.9,86.8,"","","KA","Chitradurga"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",50.5,44,"","","KA","Chitradurga"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",36.6,37.2,"","","KA","Chitradurga"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.1,97.5,"","","KA","Chitradurga"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.2,66.1,"","","KA","Chitradurga"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4234,4826,"","","KA","Chitradurga"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",94.3,NA,"","","KA","Chitradurga"
"42. Institutional births (%)",98.3,95.6,"","","KA","Chitradurga"
"43. Institutional births in public facility (%)",68.8,74.3,"","","KA","Chitradurga"
"44. Home births that were conducted by skilled health personnel10 (%)",1.2,1.6,"","","KA","Chitradurga"
"45. Births attended by skilled health personnel10 (%)",95.1,95.1,"","","KA","Chitradurga"
"46. Births delivered by caesarean section (%)",42.8,28.1,"","","KA","Chitradurga"
"47. Births in a private health facility that were delivered by caesarean section (%)",70.8,58.7,"","Based on 25-49 unweighted cases","KA","Chitradurga"
"48. Births in a public health facility that were delivered by caesarean section (%)",31.8,21,"","","KA","Chitradurga"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",94.6,48.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",97.2,56.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"51. Children age 12-23 months who have received BCG (%)",97.3,95.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",97.3,72.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94.6,74.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",97.3,68,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",45.7,NA,"Based on 25-49 unweighted cases","","KA","Chitradurga"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",4.5,NA,"Based on 25-49 unweighted cases","","KA","Chitradurga"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",94.6,36.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",93.5,74.8,"","","KA","Chitradurga"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,97.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,2.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6.2,2.6,"","","KA","Chitradurga"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.5,2.6,"","","KA","Chitradurga"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",67.2,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",54.2,59.4,"","","KA","Chitradurga"
"68. Children under age 6 months exclusively breastfed16 (%)",66,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",16.8,4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Chitradurga"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",27.2,15.7,"","","KA","Chitradurga"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36,28.6,"","","KA","Chitradurga"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",17.9,31.8,"","","KA","Chitradurga"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",8.3,16.1,"","","KA","Chitradurga"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.4,29.9,"","","KA","Chitradurga"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.1,1.2,"","","KA","Chitradurga"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",14.5,22.7,"","","KA","Chitradurga"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",37.4,13.1,"","","KA","Chitradurga"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",36.3,NA,"","","KA","Chitradurga"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",61.1,64.4,"","","KA","Chitradurga"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",44.2,43.9,"","","KA","Chitradurga"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",57.1,40,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Chitradurga"
"84. All women age 15-49 years who are anaemic22 (%)",44.6,43.7,"","","KA","Chitradurga"
"85. All women age 15-19 years who are anaemic22 (%)",50.2,35.3,"","","KA","Chitradurga"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","KA","Chitradurga"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.9,NA,"","","KA","Chitradurga"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.1,NA,"","","KA","Chitradurga"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.4,NA,"","","KA","Chitradurga"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.5,NA,"","","KA","Chitradurga"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.4,NA,"","","KA","Chitradurga"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.4,NA,"","","KA","Chitradurga"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.4,NA,"","","KA","Chitradurga"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.7,NA,"","","KA","Chitradurga"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",19.6,NA,"","","KA","Chitradurga"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.6,NA,"","","KA","Chitradurga"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",30.6,NA,"","","KA","Chitradurga"
"98. Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","KA","Chitradurga"
"99. Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","KA","Chitradurga"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","KA","Chitradurga"
"101. Women age 15 years and above who use any kind of tobacco (%)",14.2,NA,"","","KA","Chitradurga"
"102. Men age 15 years and above who use any kind of tobacco (%)",36.9,NA,"","","KA","Chitradurga"
"103. Women age 15 years and above who consume alcohol (%)",2,NA,"","","KA","Chitradurga"
"104. Men age 15 years and above who consume alcohol (%)",21.2,NA,"","","KA","Chitradurga"
"1. Female population age 6 years and above who ever attended school (%)",83.9,82.7,"","","KA","Dakshina Kannada"
"2. Population below age 15 years (%)",19.8,20.4,"","","KA","Dakshina Kannada"
"3. Sex ratio of the total population (females per 1,000 males)",1063,1032,"","","KA","Dakshina Kannada"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1038,1136,"","","KA","Dakshina Kannada"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.8,97.1,"","","KA","Dakshina Kannada"
"6. Deaths in the last 3 years registered with the civil authority (%)",93.8,NA,"","","KA","Dakshina Kannada"
"7. Population living in households with electricity (%)",99.8,98.1,"","","KA","Dakshina Kannada"
"8. Population living in households with an improved drinking-water source1 (%)",88.6,86.3,"","","KA","Dakshina Kannada"
"9. Population living in households that use an improved sanitation facility2 (%)",97.1,93,"","","KA","Dakshina Kannada"
"10. Households using clean fuel for cooking3 (%)",82,54.2,"","","KA","Dakshina Kannada"
"11. Households using iodized salt (%)",96.9,74.5,"","","KA","Dakshina Kannada"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",36.3,34.7,"","","KA","Dakshina Kannada"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",11,NA,"","","KA","Dakshina Kannada"
"14. Women who are literate4 (%)",92.7,NA,"","","KA","Dakshina Kannada"
"15. Women with 10 or more years of schooling (%)",62.8,51.4,"","","KA","Dakshina Kannada"
"16. Women age 20-24 years married before age 18 years (%)",4.9,7.7,"","","KA","Dakshina Kannada"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.2,0.5,"","","KA","Dakshina Kannada"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1,2.4,"","","KA","Dakshina Kannada"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",93.9,82.2,"","","KA","Dakshina Kannada"
"20. Any method6 (%)",61.9,21,"","","KA","Dakshina Kannada"
"21. Any modern method6 (%)",60.2,20.6,"","","KA","Dakshina Kannada"
"22. Female sterilization (%)",46.2,18,"","","KA","Dakshina Kannada"
"23. Male sterilization (%)",0,0,"","","KA","Dakshina Kannada"
"24. IUD/PPIUD (%)",3,0.9,"","","KA","Dakshina Kannada"
