"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1,0.8,"","","AP","West Godavari"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",71.9,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",32.8,34.2,"","","AP","West Godavari"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",4.9,3.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3.5,2.4,"","Based on 25-49 unweighted cases","AP","West Godavari"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31.4,28.5,"","","AP","West Godavari"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",11.7,14.7,"","","AP","West Godavari"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.7,3.2,"","","AP","West Godavari"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",22.5,30.1,"","","AP","West Godavari"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.2,0.6,"","","AP","West Godavari"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10.1,14.5,"","","AP","West Godavari"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",45.3,40,"","","AP","West Godavari"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",51.6,NA,"","","AP","West Godavari"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",62.3,55.1,"","","AP","West Godavari"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",63.1,60.3,"","","AP","West Godavari"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"84. All women age 15-49 years who are anaemic22 (%)",63,59.9,"","","AP","West Godavari"
"85. All women age 15-19 years who are anaemic22 (%)",66.8,59.6,"","","AP","West Godavari"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.3,NA,"","","AP","West Godavari"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",13.1,NA,"","","AP","West Godavari"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",23.8,NA,"","","AP","West Godavari"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.2,NA,"","","AP","West Godavari"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.4,NA,"","","AP","West Godavari"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.9,NA,"","","AP","West Godavari"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.7,NA,"","","AP","West Godavari"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.1,NA,"","","AP","West Godavari"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.8,NA,"","","AP","West Godavari"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.7,NA,"","","AP","West Godavari"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.7,NA,"","","AP","West Godavari"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",31.4,NA,"","","AP","West Godavari"
"98. Ever undergone a screening test for cervical cancer (%)",7.1,NA,"","","AP","West Godavari"
"99. Ever undergone a breast examination for breast cancer (%)",1.8,NA,"","","AP","West Godavari"
"100. Ever undergone an oral cavity examination for oral cancer (%)",13.1,NA,"","","AP","West Godavari"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.2,NA,"","","AP","West Godavari"
"102. Men age 15 years and above who use any kind of tobacco (%)",21.8,NA,"","","AP","West Godavari"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","AP","West Godavari"
"104. Men age 15 years and above who consume alcohol (%)",23.6,NA,"","","AP","West Godavari"
"1. Female population age 6 years and above who ever attended school (%)",61.9,59.2,"","","AP","Y.S.R."
"2. Population below age 15 years (%)",24.1,24.6,"","","AP","Y.S.R."
"3. Sex ratio of the total population (females per 1,000 males)",1058,1034,"","","AP","Y.S.R."
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",779,675,"","","AP","Y.S.R."
"5. Children under age 5 years whose birth was registered with the civil authority (%)",94.3,74.5,"","","AP","Y.S.R."
"6. Deaths in the last 3 years registered with the civil authority (%)",86.1,NA,"","","AP","Y.S.R."
"7. Population living in households with electricity (%)",99.8,99.7,"","","AP","Y.S.R."
"8. Population living in households with an improved drinking-water source1 (%)",99.9,99.7,"","","AP","Y.S.R."
"9. Population living in households that use an improved sanitation facility2 (%)",85.4,71.3,"","","AP","Y.S.R."
"10. Households using clean fuel for cooking3 (%)",94.3,72.1,"","","AP","Y.S.R."
"11. Households using iodized salt (%)",80.2,73.2,"","","AP","Y.S.R."
"12. Households with any usual member covered under a health insurance/financing scheme (%)",73.3,73,"","","AP","Y.S.R."
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",9.5,NA,"","","AP","Y.S.R."
"14. Women who are literate4 (%)",63.8,NA,"","","AP","Y.S.R."
"15. Women with 10 or more years of schooling (%)",40,41.7,"","","AP","Y.S.R."
"16. Women age 20-24 years married before age 18 years (%)",25.6,28.2,"","","AP","Y.S.R."
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.2,1.6,"","","AP","Y.S.R."
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",10.9,10.4,"","","AP","Y.S.R."
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",92.5,86.3,"","","AP","Y.S.R."
"20. Any method6 (%)",69.1,59.4,"","","AP","Y.S.R."
"21. Any modern method6 (%)",68.4,59.2,"","","AP","Y.S.R."
"22. Female sterilization (%)",68.1,58.6,"","","AP","Y.S.R."
"23. Male sterilization (%)",0,0.2,"","","AP","Y.S.R."
"24. IUD/PPIUD (%)",0.3,0.2,"","","AP","Y.S.R."
"25. Pill (%)",0,0.2,"","","AP","Y.S.R."
"26. Condom (%)",0,0,"","","AP","Y.S.R."
"27. Injectables (%)",0,0,"","","AP","Y.S.R."
"28. Total unmet need7 (%)",5.5,5.5,"","","AP","Y.S.R."
"29. Unmet need for spacing7 (%)",3.1,3.4,"","","AP","Y.S.R."
"30. Health worker ever talked to female non-users about family planning (%)",29.5,24,"","","AP","Y.S.R."
"31. Current users ever told about side effects of current method8 (%)",14.6,21.5,"","","AP","Y.S.R."
"32. Mothers who had an antenatal check-up in the first trimester (%)",84.4,90.4,"","","AP","Y.S.R."
"33. Mothers who had at least 4 antenatal care visits (%)",82.8,83.5,"","","AP","Y.S.R."
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",93.4,97.8,"","","AP","Y.S.R."
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",71.2,57.2,"","","AP","Y.S.R."
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",39.7,29.3,"","","AP","Y.S.R."
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.7,92.4,"","","AP","Y.S.R."
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.3,69.3,"","","AP","Y.S.R."
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3389,3208,"","","AP","Y.S.R."
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.3,NA,"","","AP","Y.S.R."
"42. Institutional births (%)",99.4,93.7,"","","AP","Y.S.R."
"43. Institutional births in public facility (%)",40.7,25.5,"","","AP","Y.S.R."
"44. Home births that were conducted by skilled health personnel10 (%)",0.6,3.7,"","","AP","Y.S.R."
"45. Births attended by skilled health personnel10 (%)",100,95.9,"","","AP","Y.S.R."
"46. Births delivered by caesarean section (%)",36.2,30.2,"","","AP","Y.S.R."
"47. Births in a private health facility that were delivered by caesarean section (%)",43.5,40.5,"","","AP","Y.S.R."
"48. Births in a public health facility that were delivered by caesarean section (%)",26.2,10,"","","AP","Y.S.R."
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",83,65.3,"","","AP","Y.S.R."
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",89.7,76.5,"","Based on 25-49 unweighted cases","AP","Y.S.R."
"51. Children age 12-23 months who have received BCG (%)",92,100,"","","AP","Y.S.R."
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",84.9,70.5,"","","AP","Y.S.R."
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",88.9,94.7,"","","AP","Y.S.R."
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",88.7,93.7,"","","AP","Y.S.R."
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",26.4,NA,"","","AP","Y.S.R."
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",87.5,NA,"","","AP","Y.S.R."
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89,77.4,"","","AP","Y.S.R."
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",90.1,81.7,"","","AP","Y.S.R."
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.3,89.4,"","","AP","Y.S.R."
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.7,10.6,"","","AP","Y.S.R."
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.9,6.4,"","","AP","Y.S.R."
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.3,1.6,"","","AP","Y.S.R."
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",60.3,83.7,"","Based on 25-49 unweighted cases","AP","Y.S.R."
"67. Children under age 3 years breastfed within one hour of birth15 (%)",48.3,39.3,"","","AP","Y.S.R."
"68. Children under age 6 months exclusively breastfed16 (%)",77.4,76.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Y.S.R."
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",4.9,5.2,"","","AP","Y.S.R."
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Y.S.R."
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",5.5,6.7,"","","AP","Y.S.R."
"73. Children under 5 years who are stunted (height-for-age)18 (%)",34.4,36.3,"","","AP","Y.S.R."
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",14.1,17.9,"","","AP","Y.S.R."
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.2,5.8,"","","AP","Y.S.R."
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",26.7,34.4,"","","AP","Y.S.R."
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",0.2,1.4,"","","AP","Y.S.R."
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",15.9,18.7,"","","AP","Y.S.R."
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",33.9,27.1,"","","AP","Y.S.R."
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",30.6,NA,"","","AP","Y.S.R."
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",60.6,55.8,"","","AP","Y.S.R."
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",56.1,57.6,"","","AP","Y.S.R."
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",57.6,59.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Y.S.R."
"84. All women age 15-49 years who are anaemic22 (%)",56.1,57.7,"","","AP","Y.S.R."
"85. All women age 15-19 years who are anaemic22 (%)",60.2,45.6,"","","AP","Y.S.R."
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.4,NA,"","","AP","Y.S.R."
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.7,NA,"","","AP","Y.S.R."
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.4,NA,"","","AP","Y.S.R."
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.9,NA,"","","AP","Y.S.R."
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.6,NA,"","","AP","Y.S.R."
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",22.3,NA,"","","AP","Y.S.R."
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.6,NA,"","","AP","Y.S.R."
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.7,NA,"","","AP","Y.S.R."
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.2,NA,"","","AP","Y.S.R."
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.8,NA,"","","AP","Y.S.R."
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.9,NA,"","","AP","Y.S.R."
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.3,NA,"","","AP","Y.S.R."
"98. Ever undergone a screening test for cervical cancer (%)",13.4,NA,"","","AP","Y.S.R."
"99. Ever undergone a breast examination for breast cancer (%)",0.9,NA,"","","AP","Y.S.R."
"100. Ever undergone an oral cavity examination for oral cancer (%)",3.6,NA,"","","AP","Y.S.R."
"101. Women age 15 years and above who use any kind of tobacco (%)",3.1,NA,"","","AP","Y.S.R."
"102. Men age 15 years and above who use any kind of tobacco (%)",18,NA,"","","AP","Y.S.R."
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","AP","Y.S.R."
"104. Men age 15 years and above who consume alcohol (%)",16,NA,"","","AP","Y.S.R."
