"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.5,NA,"","","BR","Darbhanga"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.7,NA,"","","BR","Darbhanga"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.3,NA,"","","BR","Darbhanga"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.5,NA,"","","BR","Darbhanga"
"98.Ever undergone a screening test for cervical cancer (%)",0.8,NA,"","","BR","Darbhanga"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","BR","Darbhanga"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","BR","Darbhanga"
"101. Women age 15 years and above who use any kind of tobacco (%)",5.6,NA,"","","BR","Darbhanga"
"102. Men age 15 years and above who use any kind of tobacco (%)",55.1,NA,"","","BR","Darbhanga"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","BR","Darbhanga"
"104. Men age 15 years and above who consume alcohol (%)",10.6,NA,"","","BR","Darbhanga"
"1. Female population age 6 years and above who ever attended school (%)",59.6,56.2,"","","BR","Gaya"
"2. Population below age 15 years (%)",36.3,39.4,"","","BR","Gaya"
"3. Sex ratio of the total population (females per 1,000 males)",1080,1076,"","","BR","Gaya"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",863,945,"","","BR","Gaya"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",70.7,56.2,"","","BR","Gaya"
"6. Deaths in the last 3 years registered with the civil authority (%)",38.2,NA,"","","BR","Gaya"
"7. Population living in households with electricity (%)",97.9,73.4,"","","BR","Gaya"
"8. Population living in households with an improved drinking-water source1 (%)",99.2,96.4,"","","BR","Gaya"
"9. Population living in households that use an improved sanitation facility2 (%)",44.4,28.4,"","","BR","Gaya"
"10. Households using clean fuel for cooking3 (%)",34.7,15.6,"","","BR","Gaya"
"11. Households using iodized salt (%)",94.9,98.6,"","","BR","Gaya"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",9.7,2.8,"","","BR","Gaya"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",13.3,NA,"","","BR","Gaya"
"14. Women who are literate4 (%)",59.4,NA,"","","BR","Gaya"
"15. Women with 10 or more years of schooling (%)",30.7,24.5,"","","BR","Gaya"
"16. Women age 20-24 years married before age 18 years (%)",42.8,54.4,"","","BR","Gaya"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.5,4.8,"","","BR","Gaya"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",7.2,14.9,"","","BR","Gaya"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",72.8,35.4,"","","BR","Gaya"
"20. Any method6 (%)",73.3,35.7,"","","BR","Gaya"
"21. Any modern method6 (%)",52.5,33.8,"","","BR","Gaya"
"22. Female sterilization (%)",41.5,31.5,"","","BR","Gaya"
"23. Male sterilization (%)",0.1,0,"","","BR","Gaya"
"24. IUD/PPIUD (%)",1.4,0.6,"","","BR","Gaya"
"25. Pill (%)",1.9,0.5,"","","BR","Gaya"
"26. Condom (%)",4.4,1.1,"","","BR","Gaya"
"27. Injectables (%)",0.6,0.2,"","","BR","Gaya"
"28. Total unmet need7 (%)",5.9,18.6,"","","BR","Gaya"
"29. Unmet need for spacing7 (%)",2.6,10.9,"","","BR","Gaya"
"30. Health worker ever talked to female non-users about family planning (%)",29.5,10.8,"","","BR","Gaya"
"31. Current users ever told about side effects of current method8 (%)",51.9,23.3,"","","BR","Gaya"
"32. Mothers who had an antenatal check-up in the first trimester (%)",63.2,33.3,"","","BR","Gaya"
"33. Mothers who had at least 4 antenatal care visits (%)",25.1,11.8,"","","BR","Gaya"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.9,94.8,"","","BR","Gaya"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",18.9,5.6,"","","BR","Gaya"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",7.1,0.6,"","","BR","Gaya"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",93.4,79.5,"","","BR","Gaya"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",72.5,53.1,"","","BR","Gaya"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1927,1037,"","","BR","Gaya"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",5.5,1.3,"","","BR","Gaya"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",75.4,NA,"","","BR","Gaya"
"42. Institutional births (%)",76.6,56.8,"","","BR","Gaya"
"43. Institutional births in public facility (%)",49.1,35.5,"","","BR","Gaya"
"44. Home births that were conducted by skilled health personnel10 (%)",4.2,12.4,"","","BR","Gaya"
"45. Births attended by skilled health personnel10 (%)",77.7,69,"","","BR","Gaya"
"46. Births delivered by caesarean section (%)",14.4,9.5,"","","BR","Gaya"
"47. Births in a private health facility that were delivered by caesarean section (%)",48.3,39.8,"","","BR","Gaya"
"48. Births in a public health facility that were delivered by caesarean section (%)",2.3,2.9,"","","BR","Gaya"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",85,67.6,"","","BR","Gaya"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",84.2,83.8,"","","BR","Gaya"
"51. Children age 12-23 months who have received BCG (%)",97.1,95.3,"","","BR","Gaya"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",90.7,76.2,"","","BR","Gaya"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",92.6,80.9,"","","BR","Gaya"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",92.5,85.5,"","","BR","Gaya"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",26.5,NA,"","","BR","Gaya"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",7.3,NA,"","","BR","Gaya"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",91.8,72.7,"","","BR","Gaya"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",46.6,63.1,"","","BR","Gaya"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",95.7,96.3,"","","BR","Gaya"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",2.3,3.8,"","","BR","Gaya"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.1,4.6,"","","BR","Gaya"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,39.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Gaya"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,16.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Gaya"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,54.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Gaya"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.1,1.9,"","","BR","Gaya"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",79,68.9,"","","BR","Gaya"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",42.4,29,"","","BR","Gaya"
"68. Children under age 6 months exclusively breastfed16 (%)",66.9,28.4,"","Based on 25-49 unweighted cases","BR","Gaya"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,27.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Gaya"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.4,6.7,"","","BR","Gaya"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Gaya"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.5,6.4,"","","BR","Gaya"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",47.4,52.9,"","","BR","Gaya"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",24.3,25.6,"","","BR","Gaya"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9.3,7.6,"","","BR","Gaya"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",43.5,53.1,"","","BR","Gaya"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.7,0.9,"","","BR","Gaya"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",26.8,36.1,"","","BR","Gaya"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",10.8,11.1,"","","BR","Gaya"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58.5,NA,"","","BR","Gaya"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",76.7,59,"","","BR","Gaya"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",64.3,61.2,"","","BR","Gaya"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",64.4,68.1,"","","BR","Gaya"
"84. All women age 15-49 years who are anaemic22 (%)",64.3,61.8,"","","BR","Gaya"
"85. All women age 15-19 years who are anaemic22 (%)",65.5,60.2,"","","BR","Gaya"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.2,NA,"","","BR","Gaya"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.6,NA,"","","BR","Gaya"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.2,NA,"","","BR","Gaya"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.4,NA,"","","BR","Gaya"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",3.6,NA,"","","BR","Gaya"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.4,NA,"","","BR","Gaya"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","BR","Gaya"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.9,NA,"","","BR","Gaya"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.6,NA,"","","BR","Gaya"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.7,NA,"","","BR","Gaya"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","BR","Gaya"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.8,NA,"","","BR","Gaya"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","BR","Gaya"
"99.Ever undergone a breast examination for breast cancer (%)",0.1,NA,"","","BR","Gaya"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","BR","Gaya"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.7,NA,"","","BR","Gaya"
"102. Men age 15 years and above who use any kind of tobacco (%)",51.9,NA,"","","BR","Gaya"
"103. Women age 15 years and above who consume alcohol (%)",0.9,NA,"","","BR","Gaya"
"104. Men age 15 years and above who consume alcohol (%)",29.9,NA,"","","BR","Gaya"
"1. Female population age 6 years and above who ever attended school (%)",63.3,61.7,"","","BR","Gopalganj"
"2. Population below age 15 years (%)",34.6,38.3,"","","BR","Gopalganj"
"3. Sex ratio of the total population (females per 1,000 males)",1157,1160,"","","BR","Gopalganj"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",943,1022,"","","BR","Gopalganj"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",87.8,60.1,"","","BR","Gopalganj"
"6. Deaths in the last 3 years registered with the civil authority (%)",40.8,NA,"","","BR","Gopalganj"
"7. Population living in households with electricity (%)",96.2,58.6,"","","BR","Gopalganj"
"8. Population living in households with an improved drinking-water source1 (%)",99.9,98.6,"","","BR","Gopalganj"
"9. Population living in households that use an improved sanitation facility2 (%)",60.1,28.9,"","","BR","Gopalganj"
"10. Households using clean fuel for cooking3 (%)",39.4,20.4,"","","BR","Gopalganj"
"11. Households using iodized salt (%)",96.6,91.2,"","","BR","Gopalganj"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",12.7,8.7,"","","BR","Gopalganj"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",2.7,NA,"","","BR","Gopalganj"
"14. Women who are literate4 (%)",63.3,NA,"","","BR","Gopalganj"
"15. Women with 10 or more years of schooling (%)",32.9,26.7,"","","BR","Gopalganj"
"16. Women age 20-24 years married before age 18 years (%)",28,30.8,"","","BR","Gopalganj"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",3.5,4.2,"","","BR","Gopalganj"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",7.6,6.5,"","","BR","Gopalganj"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",63.8,25.4,"","","BR","Gopalganj"
"20. Any method6 (%)",57.3,9,"","","BR","Gopalganj"
"21. Any modern method6 (%)",39.5,8.8,"","","BR","Gopalganj"
"22. Female sterilization (%)",27.1,7.1,"","","BR","Gopalganj"
"23. Male sterilization (%)",0,0.1,"","","BR","Gopalganj"
"24. IUD/PPIUD (%)",0.2,0.1,"","","BR","Gopalganj"
"25. Pill (%)",1.5,0.9,"","","BR","Gopalganj"
"26. Condom (%)",3.3,0.3,"","","BR","Gopalganj"
"27. Injectables (%)",0.6,0.3,"","","BR","Gopalganj"
"28. Total unmet need7 (%)",19.4,24.3,"","","BR","Gopalganj"
"29. Unmet need for spacing7 (%)",5.5,8.9,"","","BR","Gopalganj"
"30. Health worker ever talked to female non-users about family planning (%)",17.9,8.6,"","","BR","Gopalganj"
"31. Current users ever told about side effects of current method8 (%)",45.7,37.3,"","Based on 25-49 unweighted cases","BR","Gopalganj"
"32. Mothers who had an antenatal check-up in the first trimester (%)",53.2,38.4,"","","BR","Gopalganj"
"33. Mothers who had at least 4 antenatal care visits (%)",27.9,20.1,"","","BR","Gopalganj"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.1,88.1,"","","BR","Gopalganj"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",23.6,13.6,"","","BR","Gopalganj"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",8.6,5.6,"","","BR","Gopalganj"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",89.6,79.9,"","","BR","Gopalganj"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",53.9,28.1,"","","BR","Gopalganj"
