"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.5,NA,"","","HP","Solan"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.4,NA,"","","HP","Solan"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.7,NA,"","","HP","Solan"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14,NA,"","","HP","Solan"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.5,NA,"","","HP","Solan"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.3,NA,"","","HP","Solan"
"98. Ever undergone a screening test for cervical cancer (%)",1.3,NA,"","","HP","Solan"
"99. Ever undergone a breast examination for breast cancer (%)",0.7,NA,"","","HP","Solan"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","HP","Solan"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.9,NA,"","","HP","Solan"
"102. Men age 15 years and above who use any kind of tobacco (%)",29,NA,"","","HP","Solan"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","HP","Solan"
"104. Men age 15 years and above who consume alcohol (%)",27.4,NA,"","","HP","Solan"
