"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,4.1,"","Based on 25-49 unweighted cases","WB","Koch Bihar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.5,5.3,"","","WB","Koch Bihar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Koch Bihar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Koch Bihar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Koch Bihar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.5,7.6,"","","WB","Koch Bihar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",59.8,81.6,"Based on 25-49 unweighted cases","","WB","Koch Bihar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",56.5,39.4,"","","WB","Koch Bihar"
"68. Children under age 6 months exclusively breastfed16 (%)",45.9,57.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Koch Bihar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Koch Bihar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",23.5,15.9,"","","WB","Koch Bihar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Koch Bihar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",23.2,17.7,"","","WB","Koch Bihar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",28.7,32.9,"","","WB","Koch Bihar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",16.8,20.1,"","","WB","Koch Bihar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.2,7.8,"","","WB","Koch Bihar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",22.5,29.3,"","","WB","Koch Bihar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.3,2.6,"","","WB","Koch Bihar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",18.1,24.8,"","","WB","Koch Bihar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",16.5,9.7,"","","WB","Koch Bihar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",75.8,NA,"","","WB","Koch Bihar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",66.4,58.2,"","","WB","Koch Bihar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",74.9,69.3,"","","WB","Koch Bihar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",72,65.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Koch Bihar"
"84. All women age 15-49 years who are anaemic22 (%)",74.8,69.1,"","","WB","Koch Bihar"
"85. All women age 15-19 years who are anaemic22 (%)",71.2,63,"","","WB","Koch Bihar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.3,NA,"","","WB","Koch Bihar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.6,NA,"","","WB","Koch Bihar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.6,NA,"","","WB","Koch Bihar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.6,NA,"","","WB","Koch Bihar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.5,NA,"","","WB","Koch Bihar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.7,NA,"","","WB","Koch Bihar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.8,NA,"","","WB","Koch Bihar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.1,NA,"","","WB","Koch Bihar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.7,NA,"","","WB","Koch Bihar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.3,NA,"","","WB","Koch Bihar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.4,NA,"","","WB","Koch Bihar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.8,NA,"","","WB","Koch Bihar"
"98. Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","WB","Koch Bihar"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","WB","Koch Bihar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","WB","Koch Bihar"
"101. Women age 15 years and above who use any kind of tobacco (%)",22.3,NA,"","","WB","Koch Bihar"
"102. Men age 15 years and above who use any kind of tobacco (%)",56.1,NA,"","","WB","Koch Bihar"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","WB","Koch Bihar"
"104. Men age 15 years and above who consume alcohol (%)",14.4,NA,"","","WB","Koch Bihar"
"1. Female population age 6 years and above who ever attended school (%)",87.2,82.5,"","","WB","Kolkata"
"2. Population below age 15 years (%)",16,20.2,"","","WB","Kolkata"
"3. Sex ratio of the total population (females per 1,000 males)",954,921,"","","WB","Kolkata"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",809,1020,"","","WB","Kolkata"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",95,95.6,"","","WB","Kolkata"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.8,NA,"","","WB","Kolkata"
"7. Population living in households with electricity (%)",99.6,99.9,"","","WB","Kolkata"
"8. Population living in households with an improved drinking-water source1 (%)",99.3,100,"","","WB","Kolkata"
"9. Population living in households that use an improved sanitation facility2 (%)",60.9,48.4,"","","WB","Kolkata"
"10. Households using clean fuel for cooking3 (%)",91.7,69.4,"","","WB","Kolkata"
"11. Households using iodized salt (%)",98.6,98.5,"","","WB","Kolkata"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",21.1,26.1,"","","WB","Kolkata"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",20.1,NA,"Based on 25-49 unweighted cases","","WB","Kolkata"
"14. Women who are literate4 (%)",87.6,NA,"","","WB","Kolkata"
"15. Women with 10 or more years of schooling (%)",55.4,49.5,"","","WB","Kolkata"
"16. Women age 20-24 years married before age 18 years (%)",16.7,13.4,"","","WB","Kolkata"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.7,3,"","","WB","Kolkata"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.9,4.8,"","","WB","Kolkata"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",97.5,91.1,"","","WB","Kolkata"
"20. Any method6 (%)",84.7,70,"","","WB","Kolkata"
"21. Any modern method6 (%)",71.7,57.5,"","","WB","Kolkata"
"22. Female sterilization (%)",29.8,19,"","","WB","Kolkata"
"23. Male sterilization (%)",0,0,"","","WB","Kolkata"
"24. IUD/PPIUD (%)",1.6,3.4,"","","WB","Kolkata"
"25. Pill (%)",22.4,15,"","","WB","Kolkata"
"26. Condom (%)",15,19.7,"","","WB","Kolkata"
"27. Injectables (%)",0.7,0.5,"","","WB","Kolkata"
"28. Total unmet need7 (%)",2.2,6.4,"","","WB","Kolkata"
"29. Unmet need for spacing7 (%)",0.3,2.4,"","","WB","Kolkata"
"30. Health worker ever talked to female non-users about family planning (%)",17.9,4.9,"","","WB","Kolkata"
"31. Current users ever told about side effects of current method8 (%)",57,29.8,"","","WB","Kolkata"
"32. Mothers who had an antenatal check-up in the first trimester (%)",74.2,75.7,"","","WB","Kolkata"
"33. Mothers who had at least 4 antenatal care visits (%)",71.7,84.6,"","","WB","Kolkata"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",100,92.2,"","","WB","Kolkata"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",67.5,42,"","","WB","Kolkata"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",33.8,9.8,"","","WB","Kolkata"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",94.4,92.1,"","","WB","Kolkata"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",72.8,82.9,"","","WB","Kolkata"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1969,22187,"","","WB","Kolkata"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",84.6,NA,"","","WB","Kolkata"
"42. Institutional births (%)",97.5,94.8,"","","WB","Kolkata"
"43. Institutional births in public facility (%)",69.9,72.5,"","","WB","Kolkata"
"44. Home births that were conducted by skilled health personnel10 (%)",1.9,2.6,"","","WB","Kolkata"
"45. Births attended by skilled health personnel10 (%)",99.3,97.3,"","","WB","Kolkata"
"46. Births delivered by caesarean section (%)",44.7,35,"","","WB","Kolkata"
"47. Births in a private health facility that were delivered by caesarean section (%)",79.9,62.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"48. Births in a public health facility that were delivered by caesarean section (%)",32.4,29.2,"","","WB","Kolkata"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",80.2,66.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",79,78,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"51. Children age 12-23 months who have received BCG (%)",97.7,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",84.7,81.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",91,94.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",91,85.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",41.4,NA,"Based on 25-49 unweighted cases","","WB","Kolkata"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.8,NA,"Based on 25-49 unweighted cases","","WB","Kolkata"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",86.7,81.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",58,63.7,"","","WB","Kolkata"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",83.5,86.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",13.2,13.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.6,6.1,"","","WB","Kolkata"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.6,0.2,"","","WB","Kolkata"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",44.2,47.7,"","","WB","Kolkata"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",34,11.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Kolkata"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","Kolkata"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",31.6,13.6,"Based on 25-49 unweighted cases","","WB","Kolkata"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.6,24.2,"","","WB","Kolkata"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",29.3,17.4,"","","WB","Kolkata"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",16.9,4.7,"","","WB","Kolkata"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.9,19.6,"","","WB","Kolkata"
