"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"29. Unmet need for spacing7 (%)",2.6,5.8,"","","AS","Dima Hasao"
"30. Health worker ever talked to female non-users about family planning (%)",18.3,10.8,"","","AS","Dima Hasao"
"31. Current users ever told about side effects of current method8 (%)",66.6,37.9,"","","AS","Dima Hasao"
"32. Mothers who had an antenatal check-up in the first trimester (%)",58.9,44.8,"","","AS","Dima Hasao"
"33. Mothers who had at least 4 antenatal care visits (%)",46.9,35.1,"","","AS","Dima Hasao"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.8,85.9,"","","AS","Dima Hasao"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",40.8,34.8,"","","AS","Dima Hasao"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",17.6,6.2,"","","AS","Dima Hasao"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.2,95.3,"","","AS","Dima Hasao"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",73.8,48.5,"","","AS","Dima Hasao"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4825,3922,"","","AS","Dima Hasao"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,2.1,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Dima Hasao"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",76.8,NA,"","","AS","Dima Hasao"
"42. Institutional births (%)",89.5,57.1,"","","AS","Dima Hasao"
"43. Institutional births in public facility (%)",84.6,53.2,"","","AS","Dima Hasao"
"44. Home births that were conducted by skilled health personnel10 (%)",1.8,3.4,"","","AS","Dima Hasao"
"45. Births attended by skilled health personnel10 (%)",91.9,60.2,"","","AS","Dima Hasao"
"46. Births delivered by caesarean section (%)",19.7,11.3,"","","AS","Dima Hasao"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"48. Births in a public health facility that were delivered by caesarean section (%)",18.5,19,"","","AS","Dima Hasao"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",63.6,59.8,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",63.8,81.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Dima Hasao"
"51. Children age 12-23 months who have received BCG (%)",91.3,91.4,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",73.6,69.2,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",71.9,78,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",71.7,86.3,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",15.9,NA,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",46.1,NA,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",69.9,61.1,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",63.3,48.2,"","","AS","Dima Hasao"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.1,96.1,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.2,"Based on 25-49 unweighted cases","","AS","Dima Hasao"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",7,2.6,"","","AS","Dima Hasao"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.7,2.7,"","","AS","Dima Hasao"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",39.9,57.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Dima Hasao"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",58,60.9,"","","AS","Dima Hasao"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,75.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","AS","Dima Hasao"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9.3,5.9,"","","AS","Dima Hasao"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Dima Hasao"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",8.7,6.6,"","","AS","Dima Hasao"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",30.6,34.7,"","","AS","Dima Hasao"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",23.6,6.3,"","","AS","Dima Hasao"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",11.3,1.3,"","","AS","Dima Hasao"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",21.7,18.2,"","","AS","Dima Hasao"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",12.5,1.5,"","","AS","Dima Hasao"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10,16.2,"","","AS","Dima Hasao"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",16.2,14.5,"","","AS","Dima Hasao"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",53.8,NA,"","","AS","Dima Hasao"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",73.1,28.9,"","","AS","Dima Hasao"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",61.1,39.4,"","","AS","Dima Hasao"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",43.3,48.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Dima Hasao"
"84. All women age 15-49 years who are anaemic22 (%)",60.5,39.8,"","","AS","Dima Hasao"
"85. All women age 15-19 years who are anaemic22 (%)",70.9,39.2,"","","AS","Dima Hasao"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.6,NA,"","","AS","Dima Hasao"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.4,NA,"","","AS","Dima Hasao"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",9.8,NA,"","","AS","Dima Hasao"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.7,NA,"","","AS","Dima Hasao"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.8,NA,"","","AS","Dima Hasao"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.3,NA,"","","AS","Dima Hasao"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.2,NA,"","","AS","Dima Hasao"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.5,NA,"","","AS","Dima Hasao"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.1,NA,"","","AS","Dima Hasao"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.9,NA,"","","AS","Dima Hasao"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4,NA,"","","AS","Dima Hasao"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.5,NA,"","","AS","Dima Hasao"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","AS","Dima Hasao"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","AS","Dima Hasao"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","AS","Dima Hasao"
"101. Women age 15 years and above who use any kind of tobacco (%)",21.3,NA,"","","AS","Dima Hasao"
"102. Men age 15 years and above who use any kind of tobacco (%)",55.2,NA,"","","AS","Dima Hasao"
"103. Women age 15 years and above who consume alcohol (%)",23.9,NA,"","","AS","Dima Hasao"
"104. Men age 15 years and above who consume alcohol (%)",57.2,NA,"","","AS","Dima Hasao"
"1. Female population age 6 years and above who ever attended school (%)",78.5,73.4,"","","AS","Goalpara"
"2. Population below age 15 years (%)",30,34,"","","AS","Goalpara"
"3. Sex ratio of the total population (females per 1,000 males)",1007,986,"","","AS","Goalpara"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1027,851,"","","AS","Goalpara"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.8,95,"","","AS","Goalpara"
"6. Deaths in the last 3 years registered with the civil authority (%)",73.3,NA,"","","AS","Goalpara"
"7. Population living in households with electricity (%)",89.6,69.8,"","","AS","Goalpara"
"8. Population living in households with an improved drinking-water source1 (%)",90.7,87.2,"","","AS","Goalpara"
"9. Population living in households that use an improved sanitation facility2 (%)",75.3,47.5,"","","AS","Goalpara"
"10. Households using clean fuel for cooking3 (%)",36.3,21.3,"","","AS","Goalpara"
"11. Households using iodized salt (%)",99.1,99.6,"","","AS","Goalpara"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",71.1,11.8,"","","AS","Goalpara"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",2.2,NA,"","","AS","Goalpara"
"14. Women who are literate4 (%)",74.1,NA,"","","AS","Goalpara"
"15. Women with 10 or more years of schooling (%)",23.4,22.6,"","","AS","Goalpara"
"16. Women age 20-24 years married before age 18 years (%)",41.8,35.8,"","","AS","Goalpara"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.3,0.4,"","","AS","Goalpara"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",13.3,27.2,"","","AS","Goalpara"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",64.5,33.5,"","","AS","Goalpara"
"20. Any method6 (%)",66.8,43.7,"","","AS","Goalpara"
"21. Any modern method6 (%)",55.1,33.9,"","","AS","Goalpara"
"22. Female sterilization (%)",6,2.8,"","","AS","Goalpara"
"23. Male sterilization (%)",0.1,0,"","","AS","Goalpara"
"24. IUD/PPIUD (%)",3.2,2.1,"","","AS","Goalpara"
"25. Pill (%)",40.1,26.1,"","","AS","Goalpara"
"26. Condom (%)",3.6,1.8,"","","AS","Goalpara"
"27. Injectables (%)",1.4,0,"","","AS","Goalpara"
"28. Total unmet need7 (%)",7.4,17.7,"","","AS","Goalpara"
"29. Unmet need for spacing7 (%)",2.2,8.3,"","","AS","Goalpara"
"30. Health worker ever talked to female non-users about family planning (%)",19.3,17.8,"","","AS","Goalpara"
"31. Current users ever told about side effects of current method8 (%)",68.1,53.5,"","","AS","Goalpara"
"32. Mothers who had an antenatal check-up in the first trimester (%)",65.3,57.5,"","","AS","Goalpara"
"33. Mothers who had at least 4 antenatal care visits (%)",44.1,42.1,"","","AS","Goalpara"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.6,83.4,"","","AS","Goalpara"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",52.2,31.6,"","","AS","Goalpara"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",20.4,6.8,"","","AS","Goalpara"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.6,97.2,"","","AS","Goalpara"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",73.5,58.8,"","","AS","Goalpara"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4407,3195,"","","AS","Goalpara"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,2.3,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Goalpara"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",80,NA,"","","AS","Goalpara"
"42. Institutional births (%)",92.3,71.2,"","","AS","Goalpara"
"43. Institutional births in public facility (%)",87.2,66,"","","AS","Goalpara"
"44. Home births that were conducted by skilled health personnel10 (%)",2.7,6.5,"","","AS","Goalpara"
"45. Births attended by skilled health personnel10 (%)",94.2,77.2,"","","AS","Goalpara"
"46. Births delivered by caesarean section (%)",16.2,9.9,"","","AS","Goalpara"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Goalpara"
"48. Births in a public health facility that were delivered by caesarean section (%)",13.4,8.7,"","","AS","Goalpara"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",70.3,43.7,"","","AS","Goalpara"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",72.7,68.9,"","Based on 25-49 unweighted cases","AS","Goalpara"
"51. Children age 12-23 months who have received BCG (%)",98.4,83,"","","AS","Goalpara"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",71.9,53.1,"","","AS","Goalpara"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.6,64.4,"","","AS","Goalpara"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.6,71.9,"","","AS","Goalpara"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",16.3,NA,"","","AS","Goalpara"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",52,NA,"","","AS","Goalpara"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",87.3,51.2,"","","AS","Goalpara"
