"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",8.7,NA,"Based on 25-49 unweighted cases","","TG","Khammam"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",22.2,NA,"","","TG","Khammam"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",24.7,NA,"","","TG","Khammam"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",15,NA,"","","TG","Khammam"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",26.2,NA,"","","TG","Khammam"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6,NA,"","","TG","Khammam"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.8,NA,"","","TG","Khammam"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",36.1,NA,"","","TG","Khammam"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",55,NA,"","","TG","Khammam"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",60.5,NA,"","","TG","Khammam"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",62.2,NA,"","","TG","Khammam"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",68.8,NA,"Based on 25-49 unweighted cases","","TG","Khammam"
"84. All women age 15-49 years who are anaemic22 (%)",62.4,NA,"","","TG","Khammam"
"85. All women age 15-19 years who are anaemic22 (%)",61.7,NA,"","","TG","Khammam"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.9,NA,"","","TG","Khammam"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.3,NA,"","","TG","Khammam"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.7,NA,"","","TG","Khammam"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.7,NA,"","","TG","Khammam"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",9,NA,"","","TG","Khammam"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.7,NA,"","","TG","Khammam"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.9,NA,"","","TG","Khammam"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.6,NA,"","","TG","Khammam"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.6,NA,"","","TG","Khammam"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.1,NA,"","","TG","Khammam"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.2,NA,"","","TG","Khammam"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",30.8,NA,"","","TG","Khammam"
"98. Ever undergone a screening test for cervical cancer (%)",2.2,NA,"","","TG","Khammam"
"99. Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","TG","Khammam"
"100. Ever undergone an oral cavity examination for oral cancer (%)",2.1,NA,"","","TG","Khammam"
"101. Women age 15 years and above who use any kind of tobacco (%)",2,NA,"","","TG","Khammam"
"102. Men age 15 years and above who use any kind of tobacco (%)",19.5,NA,"","","TG","Khammam"
"103. Women age 15 years and above who consume alcohol (%)",1.3,NA,"","","TG","Khammam"
"104. Men age 15 years and above who consume alcohol (%)",31.8,NA,"","","TG","Khammam"
"1. Female population age 6 years and above who ever attended school (%)",52.9,NA,"","","TG","Komaram Bheem Asifabad"
"2. Population below age 15 years (%)",23.7,NA,"","","TG","Komaram Bheem Asifabad"
"3. Sex ratio of the total population (females per 1,000 males)",1024,NA,"","","TG","Komaram Bheem Asifabad"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",917,NA,"","","TG","Komaram Bheem Asifabad"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",83.1,NA,"","","TG","Komaram Bheem Asifabad"
"6. Deaths in the last 3 years registered with the civil authority (%)",56.4,NA,"","","TG","Komaram Bheem Asifabad"
"7. Population living in households with electricity (%)",97.8,NA,"","","TG","Komaram Bheem Asifabad"
"8. Population living in households with an improved drinking-water source1 (%)",93.6,NA,"","","TG","Komaram Bheem Asifabad"
"9. Population living in households that use an improved sanitation facility2 (%)",54,NA,"","","TG","Komaram Bheem Asifabad"
"10. Households using clean fuel for cooking3 (%)",85.8,NA,"","","TG","Komaram Bheem Asifabad"
"11. Households using iodized salt (%)",92.9,NA,"","","TG","Komaram Bheem Asifabad"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",63.6,NA,"","","TG","Komaram Bheem Asifabad"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",17.3,NA,"Based on 25-49 unweighted cases","","TG","Komaram Bheem Asifabad"
"14. Women who are literate4 (%)",51.7,NA,"","","TG","Komaram Bheem Asifabad"
"15. Women with 10 or more years of schooling (%)",28.7,NA,"","","TG","Komaram Bheem Asifabad"
"16. Women age 20-24 years married before age 18 years (%)",25,NA,"","","TG","Komaram Bheem Asifabad"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.3,NA,"","","TG","Komaram Bheem Asifabad"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.6,NA,"","","TG","Komaram Bheem Asifabad"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",79.6,NA,"","","TG","Komaram Bheem Asifabad"
"20. Any method6 (%)",49.4,NA,"","","TG","Komaram Bheem Asifabad"
"21. Any modern method6 (%)",49.1,NA,"","","TG","Komaram Bheem Asifabad"
"22. Female sterilization (%)",46.9,NA,"","","TG","Komaram Bheem Asifabad"
"23. Male sterilization (%)",0.3,NA,"","","TG","Komaram Bheem Asifabad"
"24. IUD/PPIUD (%)",0.1,NA,"","","TG","Komaram Bheem Asifabad"
"25. Pill (%)",0.5,NA,"","","TG","Komaram Bheem Asifabad"
"26. Condom (%)",0.8,NA,"","","TG","Komaram Bheem Asifabad"
"27. Injectables (%)",0.2,NA,"","","TG","Komaram Bheem Asifabad"
"28. Total unmet need7 (%)",6.8,NA,"","","TG","Komaram Bheem Asifabad"
"29. Unmet need for spacing7 (%)",2.7,NA,"","","TG","Komaram Bheem Asifabad"
"30. Health worker ever talked to female non-users about family planning (%)",12.5,NA,"","","TG","Komaram Bheem Asifabad"
"31. Current users ever told about side effects of current method8 (%)",33,NA,"","","TG","Komaram Bheem Asifabad"
"32. Mothers who had an antenatal check-up in the first trimester (%)",80,NA,"","","TG","Komaram Bheem Asifabad"
"33. Mothers who had at least 4 antenatal care visits (%)",68.8,NA,"","","TG","Komaram Bheem Asifabad"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",91.8,NA,"","","TG","Komaram Bheem Asifabad"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",49,NA,"","","TG","Komaram Bheem Asifabad"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",18.8,NA,"","","TG","Komaram Bheem Asifabad"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",96.7,NA,"","","TG","Komaram Bheem Asifabad"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85.5,NA,"","","TG","Komaram Bheem Asifabad"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4121,NA,"","","TG","Komaram Bheem Asifabad"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",15,NA,"Based on 25-49 unweighted cases","","TG","Komaram Bheem Asifabad"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",81.9,NA,"","","TG","Komaram Bheem Asifabad"
"42. Institutional births (%)",82,NA,"","","TG","Komaram Bheem Asifabad"
"43. Institutional births in public facility (%)",55.7,NA,"","","TG","Komaram Bheem Asifabad"
"44. Home births that were conducted by skilled health personnel10 (%)",5.7,NA,"","","TG","Komaram Bheem Asifabad"
"45. Births attended by skilled health personnel10 (%)",83.4,NA,"","","TG","Komaram Bheem Asifabad"
"46. Births delivered by caesarean section (%)",27.2,NA,"","","TG","Komaram Bheem Asifabad"
"47. Births in a private health facility that were delivered by caesarean section (%)",68.4,NA,"","","TG","Komaram Bheem Asifabad"
"48. Births in a public health facility that were delivered by caesarean section (%)",16.6,NA,"","","TG","Komaram Bheem Asifabad"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",76.2,NA,"","","TG","Komaram Bheem Asifabad"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",93.5,NA,"Based on 25-49 unweighted cases","","TG","Komaram Bheem Asifabad"
"51. Children age 12-23 months who have received BCG (%)",98,NA,"","","TG","Komaram Bheem Asifabad"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",78.2,NA,"","","TG","Komaram Bheem Asifabad"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98,NA,"","","TG","Komaram Bheem Asifabad"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",96.4,NA,"","","TG","Komaram Bheem Asifabad"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",42.1,NA,"","","TG","Komaram Bheem Asifabad"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",17.9,NA,"","","TG","Komaram Bheem Asifabad"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",95.9,NA,"","","TG","Komaram Bheem Asifabad"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",75,NA,"","","TG","Komaram Bheem Asifabad"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",96.5,NA,"","","TG","Komaram Bheem Asifabad"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3.5,NA,"","","TG","Komaram Bheem Asifabad"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",7.1,NA,"","","TG","Komaram Bheem Asifabad"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.2,NA,"","","TG","Komaram Bheem Asifabad"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",59.2,NA,"Based on 25-49 unweighted cases","","TG","Komaram Bheem Asifabad"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",42.6,NA,"","","TG","Komaram Bheem Asifabad"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",8.1,NA,"","","TG","Komaram Bheem Asifabad"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Komaram Bheem Asifabad"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",9.4,NA,"","","TG","Komaram Bheem Asifabad"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",38.1,NA,"","","TG","Komaram Bheem Asifabad"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",35.7,NA,"","","TG","Komaram Bheem Asifabad"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",14.4,NA,"","","TG","Komaram Bheem Asifabad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",41.1,NA,"","","TG","Komaram Bheem Asifabad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.7,NA,"","","TG","Komaram Bheem Asifabad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",25.7,NA,"","","TG","Komaram Bheem Asifabad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",14,NA,"","","TG","Komaram Bheem Asifabad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",39,NA,"","","TG","Komaram Bheem Asifabad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",70.7,NA,"","","TG","Komaram Bheem Asifabad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",67.3,NA,"","","TG","Komaram Bheem Asifabad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",65.8,NA,"Based on 25-49 unweighted cases","","TG","Komaram Bheem Asifabad"
"84. All women age 15-49 years who are anaemic22 (%)",67.3,NA,"","","TG","Komaram Bheem Asifabad"
"85. All women age 15-19 years who are anaemic22 (%)",74.5,NA,"","","TG","Komaram Bheem Asifabad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.9,NA,"","","TG","Komaram Bheem Asifabad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.8,NA,"","","TG","Komaram Bheem Asifabad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.4,NA,"","","TG","Komaram Bheem Asifabad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.2,NA,"","","TG","Komaram Bheem Asifabad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.8,NA,"","","TG","Komaram Bheem Asifabad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.6,NA,"","","TG","Komaram Bheem Asifabad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.3,NA,"","","TG","Komaram Bheem Asifabad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.5,NA,"","","TG","Komaram Bheem Asifabad"
